ds_cargo;cd_municipio;nm_municipio;nm_regiao;nr_turno;sg_uf;nr_zona;qt_secoes_agregadas;qt_aptos_tot;qt_comparecimento;qt_votos_nom_validos;qt_votos_brancos;qt_total_vt_leg_validos;qt_total_votos_anulados;qt_votos_validos;qt_votos;qt_total_votos_nulos
Presidente;01031;SANTA ROSA DO PURUS;NORTE;2;AC;3;3;3770;2425;2344;17;0;0;2344;2425;64
Presidente;01040;MARECHAL THAUMATURGO;NORTE;2;AC;4;2;11360;6621;6452;47;0;0;6452;6621;122
Presidente;01058;BRASILÉIA;NORTE;2;AC;6;6;18197;13795;13551;99;0;0;13551;13795;145
Presidente;01066;PORTO WALTER;NORTE;2;AC;4;1;7234;4101;3959;65;0;0;3959;4101;77
Presidente;01074;CRUZEIRO DO SUL;NORTE;2;AC;4;5;59210;42788;41669;473;0;0;41669;42788;646
Presidente;01082;RODRIGUES ALVES;NORTE;2;AC;4;1;11789;7586;7466;51;0;0;7466;7586;69
Presidente;01090;MÂNCIO LIMA;NORTE;2;AC;4;3;13771;9228;9039;82;0;0;9039;9228;107
Presidente;01104;JORDÃO;NORTE;2;AC;5;2;5590;3502;3413;24;0;0;3413;3502;65
Presidente;01112;EPITACIOLÂNDIA;NORTE;2;AC;6;0;12514;9376;9193;78;0;0;9193;9376;105
Presidente;01120;ACRELÂNDIA;NORTE;2;AC;8;4;9522;6920;6777;51;0;0;6777;6920;92
Presidente;01139;FEIJÓ;NORTE;2;AC;7;6;22749;13964;13496;134;0;0;13496;13964;334
Presidente;01392;RIO BRANCO;NORTE;2;AC;1;35;135152;101658;98631;1326;0;0;98631;101658;1701
Presidente;01392;RIO BRANCO;NORTE;2;AC;9;4;131659;100520;97332;1401;0;0;97332;100520;1787
Presidente;01457;SENA MADUREIRA;NORTE;2;AC;3;2;30311;18970;18582;151;0;0;18582;18970;237
Presidente;01473;TARAUACÁ;NORTE;2;AC;5;12;27623;16339;15869;175;0;0;15869;16339;295
Presidente;01490;XAPURI;NORTE;2;AC;2;13;12096;9064;8851;56;0;0;8851;9064;157
Presidente;01511;PLÁCIDO DE CASTRO;NORTE;2;AC;8;15;12270;8681;8482;83;0;0;8482;8681;116
Presidente;01538;SENADOR GUIOMARD;NORTE;2;AC;8;21;17821;13180;12850;161;0;0;12850;13180;169
Presidente;01554;MANOEL URBANO;NORTE;2;AC;3;0;7775;5057;4936;30;0;0;4936;5057;91
Presidente;01570;ASSIS BRASIL;NORTE;2;AC;6;2;6389;4709;4612;30;0;0;4612;4709;67
Presidente;02003;APUÍ;NORTE;2;AM;67;15;11693;8020;7733;46;0;0;7733;8020;241
Presidente;02011;NOVO AIRÃO;NORTE;2;AM;34;2;11483;8238;7893;46;0;0;7893;8238;299
Presidente;02020;GUAJARÁ;NORTE;2;AM;45;2;11817;7682;7298;62;0;0;7298;7682;322
Presidente;02038;ANORI;NORTE;2;AM;33;1;10812;7396;7046;52;0;0;7046;7396;298
Presidente;02046;CAREIRO DA VÁRZEA;NORTE;2;AM;31;12;16762;11761;11165;84;0;0;11165;11761;512
Presidente;02054;ATALAIA DO NORTE;NORTE;2;AM;42;8;8966;6074;5796;22;0;0;5796;6074;256
Presidente;02070;AUTAZES;NORTE;2;AM;35;21;28954;20127;19089;129;0;0;19089;20127;909
Presidente;02097;BARCELOS;NORTE;2;AM;18;1;11803;7511;7099;31;0;0;7099;7511;381
Presidente;02119;BARREIRINHA;NORTE;2;AM;26;1;21077;16029;15406;47;0;0;15406;16029;576
Presidente;02135;BENJAMIN CONSTANT;NORTE;2;AM;20;9;22245;16874;15993;91;0;0;15993;16874;790
Presidente;02151;BOCA DO ACRE;NORTE;2;AM;14;7;23006;16484;15549;145;0;0;15549;16484;790
Presidente;02178;BORBA;NORTE;2;AM;15;14;20894;16371;15652;89;0;0;15652;16371;630
Presidente;02194;CANUTAMA;NORTE;2;AM;13;3;10035;6830;6490;49;0;0;6490;6830;291
Presidente;02216;CARAUARI;NORTE;2;AM;21;11;21550;14711;13934;125;0;0;13934;14711;652
Presidente;02232;CAREIRO;NORTE;2;AM;23;10;24216;16454;15519;139;0;0;15519;16454;796
Presidente;02259;COARI;NORTE;2;AM;8;31;51524;34258;32670;229;0;0;32670;34258;1359
Presidente;02275;CODAJÁS;NORTE;2;AM;7;0;16463;11055;10609;51;0;0;10609;11055;395
Presidente;02291;EIRUNEPÉ;NORTE;2;AM;11;7;20055;15148;14088;173;0;0;14088;15148;887
Presidente;02313;ENVIRA;NORTE;2;AM;46;0;12083;7579;7035;107;0;0;7035;7579;437
Presidente;02330;FONTE BOA;NORTE;2;AM;10;6;16337;11439;10901;54;0;0;10901;11439;484
Presidente;02356;HUMAITÁ;NORTE;2;AM;17;10;32832;24243;23341;178;0;0;23341;24243;724
Presidente;02372;SANTA ISABEL DO RIO NEGRO;NORTE;2;AM;30;0;8917;5286;5008;29;0;0;5008;5286;249
Presidente;02399;IPIXUNA;NORTE;2;AM;45;5;11955;7730;7097;91;0;0;7097;7730;542
Presidente;02410;ITACOATIARA;NORTE;2;AM;3;21;71135;51551;49428;418;0;0;49428;51551;1705
Presidente;02437;ITAPIRANGA;NORTE;2;AM;24;3;8348;6233;5995;30;0;0;5995;6233;208
Presidente;02453;JAPURÁ;NORTE;2;AM;48;1;5108;3072;2902;27;0;0;2902;3072;143
Presidente;02470;JURUÁ;NORTE;2;AM;50;18;7874;5021;4671;67;0;0;4671;5021;283
Presidente;02496;JUTAÍ;NORTE;2;AM;41;0;14312;9746;9094;89;0;0;9094;9746;563
Presidente;02518;LÁBREA;NORTE;2;AM;12;11;27124;18857;17925;115;0;0;17925;18857;817
Presidente;02534;MANACAPURU;NORTE;2;AM;6;19;72669;54657;52053;431;0;0;52053;54657;2173
Presidente;02550;MANAUS;NORTE;2;AM;1;17;99415;83950;79875;1152;0;0;79875;83950;2923
Presidente;02550;MANAUS;NORTE;2;AM;2;3;91064;76317;73214;983;0;0;73214;76317;2120
Presidente;02550;MANAUS;NORTE;2;AM;31;12;81118;68702;64750;909;0;0;64750;68702;3043
Presidente;02550;MANAUS;NORTE;2;AM;32;4;120234;102167;97034;1325;0;0;97034;102167;3808
Presidente;02550;MANAUS;NORTE;2;AM;37;3;96034;81806;77532;1135;0;0;77532;81806;3139
Presidente;02550;MANAUS;NORTE;2;AM;40;6;124518;105219;100170;1371;0;0;100170;105219;3678
Presidente;02550;MANAUS;NORTE;2;AM;58;1;118182;99208;94505;1308;0;0;94505;99208;3395
Presidente;02550;MANAUS;NORTE;2;AM;59;10;105196;89316;84239;1231;0;0;84239;89316;3846
Presidente;02550;MANAUS;NORTE;2;AM;62;0;133938;110182;104828;1369;0;0;104828;110182;3985
Presidente;02550;MANAUS;NORTE;2;AM;63;11;129422;109052;103185;1425;0;0;103185;109052;4442
Presidente;02550;MANAUS;NORTE;2;AM;65;6;121739;100817;95777;1290;0;0;95777;100817;3750
Presidente;02550;MANAUS;NORTE;2;AM;68;11;87671;72025;67882;947;0;0;67882;72025;3196
Presidente;02550;MANAUS;NORTE;2;AM;70;13;110340;92192;87280;1256;0;0;87280;92192;3656
Presidente;02577;MANICORÉ;NORTE;2;AM;16;7;33169;24003;23228;116;0;0;23228;24003;659
Presidente;02593;MARAÃ;NORTE;2;AM;49;6;10073;5482;5218;36;0;0;5218;5482;228
Presidente;02615;MAUÉS;NORTE;2;AM;5;12;36865;25681;24704;123;0;0;24704;25681;854
Presidente;02631;NHAMUNDÁ;NORTE;2;AM;43;2;14308;10741;10396;57;0;0;10396;10741;288
Presidente;02658;NOVA OLINDA DO NORTE;NORTE;2;AM;35;0;19056;13441;12787;92;0;0;12787;13441;562
Presidente;02674;NOVO ARIPUANÃ;NORTE;2;AM;29;5;13651;9249;8852;50;0;0;8852;9249;347
Presidente;02690;PARINTINS;NORTE;2;AM;4;11;72784;52308;50498;382;0;0;50498;52308;1428
Presidente;02712;PAUINI;NORTE;2;AM;44;2;11419;7410;7075;34;0;0;7075;7410;301
Presidente;02739;SANTO ANTÔNIO DO IÇÁ;NORTE;2;AM;47;1;16281;12637;11999;50;0;0;11999;12637;588
Presidente;02755;SÃO PAULO DE OLIVENÇA;NORTE;2;AM;22;2;18536;14832;14153;64;0;0;14153;14832;615
Presidente;02771;SILVES;NORTE;2;AM;24;5;8334;6071;5852;32;0;0;5852;6071;187
Presidente;02798;TAPAUÁ;NORTE;2;AM;38;1;14019;9099;8615;51;0;0;8615;9099;433
Presidente;02810;TEFÉ;NORTE;2;AM;9;4;41762;33023;31581;196;0;0;31581;33023;1246
Presidente;02836;SÃO GABRIEL DA CACHOEIRA;NORTE;2;AM;19;7;31989;21900;21193;83;0;0;21193;21900;624
Presidente;02852;URUCARÁ;NORTE;2;AM;27;2;12257;8575;8225;51;0;0;8225;8575;299
Presidente;02879;URUCURITUBA;NORTE;2;AM;3;2;13184;9236;8909;41;0;0;8909;9236;286
Presidente;02895;ALVARÃES;NORTE;2;AM;60;2;11311;8433;8080;31;0;0;8080;8433;322
Presidente;02917;AMATURÁ;NORTE;2;AM;22;4;6799;5381;5062;27;0;0;5062;5381;292
Presidente;02933;ANAMÃ;NORTE;2;AM;6;0;8652;6019;5784;50;0;0;5784;6019;185
Presidente;02950;BERURI;NORTE;2;AM;54;0;13827;8998;8539;61;0;0;8539;8998;398
Presidente;02976;BOA VISTA DO RAMOS;NORTE;2;AM;5;3;12708;9244;8909;44;0;0;8909;9244;291
Presidente;02992;CAAPIRANGA;NORTE;2;AM;6;0;9620;6228;5968;40;0;0;5968;6228;220
Presidente;03000;CAROEBE;NORTE;2;RR;4;1;6482;5249;5154;30;0;0;5154;5249;65
Presidente;03018;BOA VISTA;NORTE;2;RR;1;46;129442;105940;103318;1055;0;0;103318;105940;1567
Presidente;03018;BOA VISTA;NORTE;2;RR;5;12;103660;80381;78893;640;0;0;78893;80381;848
Presidente;03026;IRACEMA;NORTE;2;RR;6;1;5760;4347;4238;38;0;0;4238;4347;71
Presidente;03034;CARACARAÍ;NORTE;2;RR;2;1;14136;9966;9806;48;0;0;9806;9966;112
Presidente;03042;AMAJARI;NORTE;2;RR;7;3;6495;4722;4676;11;0;0;4676;4722;35
Presidente;03050;ALTO ALEGRE;NORTE;2;RR;3;2;10907;8259;8153;28;0;0;8153;8259;78
Presidente;03069;CANTÁ;NORTE;2;RR;5;8;13345;9907;9767;51;0;0;9767;9907;89
Presidente;03077;BONFIM;NORTE;2;RR;5;5;10200;7676;7581;27;0;0;7581;7676;68
Presidente;03085;RORAINÓPOLIS;NORTE;2;RR;8;3;20467;15048;14789;105;0;0;14789;15048;154
Presidente;03093;MUCAJAÍ;NORTE;2;RR;6;16;12439;9563;9403;60;0;0;9403;9563;100
Presidente;03107;UIRAMUTÃ;NORTE;2;RR;7;5;6329;5262;5176;6;0;0;5176;5262;80
Presidente;03115;NORMANDIA;NORTE;2;RR;5;4;7644;6093;6043;15;0;0;6043;6093;35
Presidente;03123;PACARAIMA;NORTE;2;RR;7;4;8428;6065;6003;21;0;0;6003;6065;41
Presidente;03131;SÃO JOÃO DA BALIZA;NORTE;2;RR;4;1;4936;3768;3694;22;0;0;3694;3768;52
Presidente;03158;SÃO LUIZ;NORTE;2;RR;4;7;5971;4023;3952;16;0;0;3952;4023;55
Presidente;04006;GOIANÉSIA DO PARÁ;NORTE;2;PA;103;7;22434;15596;15230;132;0;0;15230;15596;234
Presidente;04014;ABAETETUBA;NORTE;2;PA;7;24;119651;99608;97431;864;0;0;97431;99608;1313
Presidente;04022;TAILÂNDIA;NORTE;2;PA;93;1;52835;39765;38875;296;0;0;38875;39765;594
Presidente;04030;ACARÁ;NORTE;2;PA;94;13;44084;36529;35694;283;0;0;35694;36529;552
Presidente;04049;BOM JESUS DO TOCANTINS;NORTE;2;PA;100;1;10895;8566;8342;64;0;0;8342;8566;160
Presidente;04057;AFUÁ;NORTE;2;PA;16;5;27039;19363;18911;99;0;0;18911;19363;353
Presidente;04065;SÃO JOÃO DE PIRABAS;NORTE;2;PA;64;2;17606;12798;12520;92;0;0;12520;12798;186
Presidente;04073;ALENQUER;NORTE;2;PA;21;61;40919;32163;31583;215;0;0;31583;32163;365
Presidente;04081;TUCUMÃ;NORTE;2;PA;74;5;28541;20273;19946;127;0;0;19946;20273;200
Presidente;04090;ALMEIRIM;NORTE;2;PA;55;18;23619;16655;16306;92;0;0;16306;16655;257
Presidente;04103;MÃE DO RIO;NORTE;2;PA;49;9;26145;19286;18799;193;0;0;18799;19286;294
Presidente;04111;ALTAMIRA;NORTE;2;PA;18;17;89332;65143;63565;573;0;0;63565;65143;1005
Presidente;04120;ELDORADO DOS CARAJÁS;NORTE;2;PA;58;5;20687;14853;14511;132;0;0;14511;14853;210
Presidente;04138;ANAJÁS;NORTE;2;PA;90;3;21531;14542;14169;82;0;0;14169;14542;291
Presidente;04146;SANTA LUZIA DO PARÁ;NORTE;2;PA;41;5;17976;13224;12890;93;0;0;12890;13224;241
Presidente;04154;ANANINDEUA;NORTE;2;PA;43;1;174989;142964;138286;1848;0;0;138286;142964;2830
Presidente;04154;ANANINDEUA;NORTE;2;PA;72;2;173886;142745;138098;1776;0;0;138098;142745;2871
Presidente;04162;PALESTINA DO PARÁ;NORTE;2;PA;57;3;5581;4438;4354;21;0;0;4354;4438;63
Presidente;04170;AUGUSTO CORRÊA;NORTE;2;PA;52;13;35835;27048;26364;218;0;0;26364;27048;466
Presidente;04189;IPIXUNA DO PARÁ;NORTE;2;PA;49;8;24091;17324;16899;142;0;0;16899;17324;283
Presidente;04197;AVEIRO;NORTE;2;PA;34;9;11629;7583;7465;37;0;0;7465;7583;81
Presidente;04200;JACAREACANGA;NORTE;2;PA;102;4;13275;8692;8485;44;0;0;8485;8692;163
Presidente;04219;BAGRE;NORTE;2;PA;15;0;15950;10557;10377;39;0;0;10377;10557;141
Presidente;04227;BRASIL NOVO;NORTE;2;PA;18;4;15161;12448;12197;82;0;0;12197;12448;169
Presidente;04235;BAIÃO;NORTE;2;PA;35;6;26477;20141;19741;158;0;0;19741;20141;242
Presidente;04243;SANTA BÁRBARA DO PARÁ;NORTE;2;PA;36;5;17169;13552;13157;139;0;0;13157;13552;256
Presidente;04251;BARCARENA;NORTE;2;PA;65;2;94537;76545;74642;823;0;0;74642;76545;1080
Presidente;04260;ÁGUA AZUL DO NORTE;NORTE;2;PA;61;1;9790;7676;7546;56;0;0;7546;7676;74
Presidente;04278;BELÉM;NORTE;2;PA;1;36;84352;71632;69309;892;0;0;69309;71632;1431
Presidente;04278;BELÉM;NORTE;2;PA;28;10;101578;85192;82349;1080;0;0;82349;85192;1763
Presidente;04278;BELÉM;NORTE;2;PA;29;2;101936;86466;83889;1066;0;0;83889;86466;1511
Presidente;04278;BELÉM;NORTE;2;PA;30;0;124823;99041;95978;1234;0;0;95978;99041;1829
Presidente;04278;BELÉM;NORTE;2;PA;73;6;130554;108337;104947;1334;0;0;104947;108337;2056
Presidente;04278;BELÉM;NORTE;2;PA;76;42;88119;74392;71722;866;0;0;71722;74392;1804
Presidente;04278;BELÉM;NORTE;2;PA;95;34;102239;86083;83084;1146;0;0;83084;86083;1853
Presidente;04278;BELÉM;NORTE;2;PA;96;8;104747;88896;85875;1094;0;0;85875;88896;1927
Presidente;04278;BELÉM;NORTE;2;PA;97;2;127562;104057;100421;1430;0;0;100421;104057;2206
Presidente;04278;BELÉM;NORTE;2;PA;98;26;99979;84263;81335;1073;0;0;81335;84263;1855
Presidente;04286;TRAIRÃO;NORTE;2;PA;34;0;11893;8309;8140;56;0;0;8140;8309;113
Presidente;04294;BENEVIDES;NORTE;2;PA;78;2;46836;37529;36592;375;0;0;36592;37529;562
Presidente;04308;PAU D'ARCO;NORTE;2;PA;59;4;7754;5304;5218;21;0;0;5218;5304;65
Presidente;04316;BONITO;NORTE;2;PA;41;3;12188;9722;9488;81;0;0;9488;9722;153
Presidente;04324;ULIANÓPOLIS;NORTE;2;PA;84;0;20000;14625;14372;95;0;0;14372;14625;158
Presidente;04332;BRAGANÇA;NORTE;2;PA;13;38;89315;67936;66261;613;0;0;66261;67936;1062
Presidente;04340;AURORA DO PARÁ;NORTE;2;PA;49;9;19126;13791;13411;103;0;0;13411;13791;277
Presidente;04359;BREVES;NORTE;2;PA;15;2;73741;50108;48992;282;0;0;48992;50108;834
Presidente;04367;TERRA SANTA;NORTE;2;PA;89;0;14637;10652;10486;83;0;0;10486;10652;83
Presidente;04375;BUJARU;NORTE;2;PA;87;4;21652;17395;17097;104;0;0;17097;17395;194
Presidente;04383;NOVO PROGRESSO;NORTE;2;PA;91;15;23876;16888;16614;97;0;0;16614;16888;177
Presidente;04391;CACHOEIRA DO ARARI;NORTE;2;PA;2;1;18759;13636;13407;76;0;0;13407;13636;153
Presidente;04405;VITÓRIA DO XINGU;NORTE;2;PA;18;0;14707;11268;11034;83;0;0;11034;11268;151
Presidente;04413;CAMETÁ;NORTE;2;PA;12;9;100331;81657;80218;627;0;0;80218;81657;812
Presidente;04421;NOVO REPARTIMENTO;NORTE;2;PA;101;12;45734;32782;32116;185;0;0;32116;32782;481
Presidente;04430;CAPANEMA;NORTE;2;PA;25;14;53045;42419;41201;485;0;0;41201;42419;733
Presidente;04448;BREU BRANCO;NORTE;2;PA;103;6;33423;22168;21664;161;0;0;21664;22168;343
Presidente;04456;CAPITÃO POÇO;NORTE;2;PA;70;21;40966;33118;32407;284;0;0;32407;33118;427
Presidente;04464;SÃO DOMINGOS DO ARAGUAIA;NORTE;2;PA;57;1;17066;12142;11805;83;0;0;11805;12142;254
Presidente;04472;CASTANHAL;NORTE;2;PA;4;10;61207;51203;49774;535;0;0;49774;51203;894
Presidente;04472;CASTANHAL;NORTE;2;PA;50;7;77564;63904;62132;739;0;0;62132;63904;1033
Presidente;04480;NOVA ESPERANÇA DO PIRIÁ;NORTE;2;PA;81;2;16185;11819;11562;70;0;0;11562;11819;187
Presidente;04499;CHAVES;NORTE;2;PA;17;6;14435;9324;9094;41;0;0;9094;9324;189
Presidente;04502;ABEL FIGUEIREDO;NORTE;2;PA;51;0;5467;4239;4125;30;0;0;4125;4239;84
Presidente;04510;COLARES;NORTE;2;PA;8;0;11433;8448;8247;83;0;0;8247;8448;118
Presidente;04529;CUMARU DO NORTE;NORTE;2;PA;59;3;7166;5218;5153;16;0;0;5153;5218;49
Presidente;04537;CONCEIÇÃO DO ARAGUAIA;NORTE;2;PA;24;23;33347;24774;24091;213;0;0;24091;24774;470
Presidente;04545;TERRA ALTA;NORTE;2;PA;32;6;10791;8268;8104;68;0;0;8104;8268;96
Presidente;04553;CURRALINHO;NORTE;2;PA;86;7;23420;17548;17231;71;0;0;17231;17548;246
Presidente;04561;FLORESTA DO ARAGUAIA;NORTE;2;PA;24;6;14082;10551;10337;58;0;0;10337;10551;156
Presidente;04570;CURUÇÁ;NORTE;2;PA;9;1;33589;25148;24486;183;0;0;24486;25148;479
Presidente;04588;BANNACH;NORTE;2;PA;60;0;2942;2167;2130;11;0;0;2130;2167;26
Presidente;04596;FARO;NORTE;2;PA;89;0;6871;4773;4714;13;0;0;4714;4773;46
Presidente;04600;NOVA IPIXUNA;NORTE;2;PA;23;14;10287;8067;7817;70;0;0;7817;8067;180
Presidente;04618;GURUPÁ;NORTE;2;PA;26;4;21631;16315;16081;53;0;0;16081;16315;181
Presidente;04626;PLACAS;NORTE;2;PA;68;3;13663;10415;10173;101;0;0;10173;10415;141
Presidente;04634;IGARAPÉ-AÇU;NORTE;2;PA;5;2;31518;24969;24265;222;0;0;24265;24969;482
Presidente;04642;MARITUBA;NORTE;2;PA;78;3;84631;68802;66953;793;0;0;66953;68802;1056
Presidente;04650;IGARAPÉ-MIRI;NORTE;2;PA;6;4;51279;40037;39089;401;0;0;39089;40037;547
Presidente;04669;TRACUATEUA;NORTE;2;PA;13;6;24333;18670;18325;107;0;0;18325;18670;238
Presidente;04677;INHANGAPI;NORTE;2;PA;4;6;8885;7446;7288;55;0;0;7288;7446;103
Presidente;04685;QUATIPURU;NORTE;2;PA;33;2;10183;7114;6962;59;0;0;6962;7114;93
Presidente;04693;IRITUIA;NORTE;2;PA;11;10;26829;20431;19895;170;0;0;19895;20431;366
Presidente;04707;CANAÃ DOS CARAJÁS;NORTE;2;PA;75;5;48994;36948;36214;299;0;0;36214;36948;435
Presidente;04715;ITAITUBA;NORTE;2;PA;34;80;87608;58588;57322;552;0;0;57322;58588;714
Presidente;04723;ANAPU;NORTE;2;PA;80;3;22275;16044;15710;117;0;0;15710;16044;217
Presidente;04731;ITUPIRANGA;NORTE;2;PA;56;16;33988;23462;22962;132;0;0;22962;23462;368
Presidente;04740;CURUÁ;NORTE;2;PA;21;4;10427;8449;8308;50;0;0;8308;8449;91
Presidente;04758;JACUNDÁ;NORTE;2;PA;69;26;34372;24293;23629;193;0;0;23629;24293;471
Presidente;04766;CACHOEIRA DO PIRIÁ;NORTE;2;PA;14;5;14856;10192;9963;60;0;0;9963;10192;169
Presidente;04774;JURUTI;NORTE;2;PA;105;7;36843;28479;28085;148;0;0;28085;28479;246
Presidente;04782;PIÇARRA;NORTE;2;PA;62;5;10065;6942;6817;35;0;0;6817;6942;90
Presidente;04790;LIMOEIRO DO AJURU;NORTE;2;PA;88;10;21988;17552;17223;147;0;0;17223;17552;182
Presidente;04804;BELTERRA;NORTE;2;PA;104;0;15069;11967;11686;99;0;0;11686;11967;182
Presidente;04812;MAGALHÃES BARATA;NORTE;2;PA;5;6;8394;6108;5996;48;0;0;5996;6108;64
Presidente;04820;SÃO JOÃO DA PONTA;NORTE;2;PA;9;3;5907;4573;4471;43;0;0;4471;4573;59
Presidente;04839;MARABÁ;NORTE;2;PA;23;39;106186;81707;79464;770;0;0;79464;81707;1473
Presidente;04839;MARABÁ;NORTE;2;PA;100;28;79560;60862;59429;504;0;0;59429;60862;929
Presidente;04847;SAPUCAIA;NORTE;2;PA;61;0;4853;3528;3460;20;0;0;3460;3528;48
Presidente;04855;MARACANÃ;NORTE;2;PA;31;12;25294;19556;19139;164;0;0;19139;19556;253
Presidente;04863;MOJUÍ DOS CAMPOS;NORTE;2;PA;20;7;20284;15869;15503;132;0;0;15503;15869;234
Presidente;04871;MARAPANIM;NORTE;2;PA;32;3;23306;17682;17288;114;0;0;17288;17682;280
Presidente;04898;MELGAÇO;NORTE;2;PA;99;2;17846;11415;11165;47;0;0;11165;11415;203
Presidente;04910;MOCAJUBA;NORTE;2;PA;35;6;27179;21161;20771;154;0;0;20771;21161;236
Presidente;04936;MOJU;NORTE;2;PA;37;13;54986;43111;42206;341;0;0;42206;43111;564
Presidente;04952;MONTE ALEGRE;NORTE;2;PA;19;31;50321;38438;37660;283;0;0;37660;38438;495
Presidente;04979;MUANÁ;NORTE;2;PA;10;2;27774;21127;20679;154;0;0;20679;21127;294
Presidente;04995;NOVA TIMBOTEUA;NORTE;2;PA;33;2;11380;9060;8817;68;0;0;8817;9060;175
Presidente;05010;ÓBIDOS;NORTE;2;PA;22;24;38302;29099;28453;236;0;0;28453;29099;410
Presidente;05037;OEIRAS DO PARÁ;NORTE;2;PA;45;6;23566;18464;18105;101;0;0;18105;18464;258
Presidente;05053;ORIXIMINÁ;NORTE;2;PA;38;29;48844;34221;33533;268;0;0;33533;34221;420
Presidente;05070;OURÉM;NORTE;2;PA;41;5;16582;12480;12162;112;0;0;12162;12480;206
Presidente;05096;PARAGOMINAS;NORTE;2;PA;42;6;73774;55546;54348;421;0;0;54348;55546;777
Presidente;05118;PEIXE-BOI;NORTE;2;PA;25;2;8904;6767;6620;45;0;0;6620;6767;102
Presidente;05134;PONTA DE PEDRAS;NORTE;2;PA;27;3;21695;16618;16269;119;0;0;16269;16618;230
Presidente;05150;PORTEL;NORTE;2;PA;44;10;38762;25321;24705;142;0;0;24705;25321;474
Presidente;05177;PORTO DE MOZ;NORTE;2;PA;82;4;22734;16119;15877;60;0;0;15877;16119;182
Presidente;05193;PRAINHA;NORTE;2;PA;92;17;25729;19699;19360;109;0;0;19360;19699;230
Presidente;05215;PRIMAVERA;NORTE;2;PA;33;1;10954;8016;7840;54;0;0;7840;8016;122
Presidente;05231;SALINÓPOLIS;NORTE;2;PA;64;2;33879;26752;26189;247;0;0;26189;26752;316
Presidente;05258;SALVATERRA;NORTE;2;PA;3;0;19776;14993;14636;141;0;0;14636;14993;216
Presidente;05274;SANTA CRUZ DO ARARI;NORTE;2;PA;2;4;7051;4324;4240;19;0;0;4240;4324;65
Presidente;05290;SANTA ISABEL DO PARÁ;NORTE;2;PA;36;2;48843;38859;37918;374;0;0;37918;38859;567
Presidente;05312;SANTA MARIA DO PARÁ;NORTE;2;PA;4;4;20674;17292;16798;178;0;0;16798;17292;316
Presidente;05339;SANTANA DO ARAGUAIA;NORTE;2;PA;46;1;24999;16936;16640;93;0;0;16640;16936;203
Presidente;05355;SANTARÉM;NORTE;2;PA;20;6;69351;55323;53876;550;0;0;53876;55323;897
Presidente;05355;SANTARÉM;NORTE;2;PA;83;24;93416;74869;73017;809;0;0;73017;74869;1043
Presidente;05355;SANTARÉM;NORTE;2;PA;104;6;75528;59424;57745;630;0;0;57745;59424;1049
Presidente;05371;SANTARÉM NOVO;NORTE;2;PA;33;5;6292;4907;4837;22;0;0;4837;4907;48
Presidente;05398;SANTO ANTÔNIO DO TAUÁ;NORTE;2;PA;36;2;25435;19653;19205;177;0;0;19205;19653;271
Presidente;05410;SÃO CAETANO DE ODIVELAS;NORTE;2;PA;8;6;16091;11527;11262;91;0;0;11262;11527;174
Presidente;05436;SÃO DOMINGOS DO CAPIM;NORTE;2;PA;50;6;23004;18522;18060;166;0;0;18060;18522;296
Presidente;05452;SÃO FÉLIX DO XINGU;NORTE;2;PA;53;8;42815;29887;29360;177;0;0;29360;29887;350
Presidente;05479;SÃO FRANCISCO DO PARÁ;NORTE;2;PA;5;6;15328;12463;12160;105;0;0;12160;12463;198
Presidente;05495;SÃO JOÃO DO ARAGUAIA;NORTE;2;PA;57;9;11452;8430;8230;57;0;0;8230;8430;143
Presidente;05517;SÃO MIGUEL DO GUAMÁ;NORTE;2;PA;11;8;41691;32324;31545;319;0;0;31545;32324;460
Presidente;05533;SÃO SEBASTIÃO DA BOA VISTA;NORTE;2;PA;48;2;22380;16712;16446;78;0;0;16446;16712;188
Presidente;05550;SENADOR JOSÉ PORFÍRIO;NORTE;2;PA;54;3;12673;9203;9040;44;0;0;9040;9203;119
Presidente;05576;SOURE;NORTE;2;PA;3;1;22061;15910;15590;127;0;0;15590;15910;193
Presidente;05592;TOMÉ-AÇU;NORTE;2;PA;39;7;52211;38762;37947;344;0;0;37947;38762;471
Presidente;05614;TUCURUÍ;NORTE;2;PA;40;17;75272;53997;52701;496;0;0;52701;53997;800
Presidente;05630;VIGIA;NORTE;2;PA;8;11;40396;29461;28690;292;0;0;28690;29461;479
Presidente;05657;VISEU;NORTE;2;PA;14;14;45875;32268;31654;133;0;0;31654;32268;481
Presidente;05673;REDENÇÃO;NORTE;2;PA;59;11;65185;48302;47359;384;0;0;47359;48302;559
Presidente;05690;RIO MARIA;NORTE;2;PA;60;22;14426;10628;10391;85;0;0;10391;10628;152
Presidente;05711;XINGUARA;NORTE;2;PA;61;7;37213;26906;26322;227;0;0;26322;26906;357
Presidente;05738;RONDON DO PARÁ;NORTE;2;PA;51;8;30456;20778;20248;140;0;0;20248;20778;390
Presidente;05754;URUARÁ;NORTE;2;PA;79;7;29910;22768;22227;214;0;0;22227;22768;327
Presidente;05770;MEDICILÂNDIA;NORTE;2;PA;85;13;19931;15431;15007;162;0;0;15007;15431;262
Presidente;05797;SÃO GERALDO DO ARAGUAIA;NORTE;2;PA;62;10;21385;14662;14368;86;0;0;14368;14662;208
